model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA|time
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|28| truth|-16.39478302001953|-69.31997680664062|-52.925193786621094|-16.452312469482422|-0.057529449462890625|140.94576835632324
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|29|.|-16.457427978515625|-69.18180847167969|-52.72438049316406|-16.452312469482422|0.005115509033203125|140.79122018814087
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|30| He|-16.457298278808594|-68.80109405517578|-52.34379577636719|-16.452312469482422|0.004985809326171875|141.42447566986084
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|31| looked|-16.855831146240234|-67.93958282470703|-51.0837516784668|-16.452312469482422|0.4035186767578125|141.22142434120178
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|32| at|-16.459896087646484|-66.48615264892578|-50.0262565612793|-16.452312469482422|0.0075836181640625|141.79876923561096
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|33| the|-16.45779800415039|-65.65711212158203|-49.19931411743164|-16.452312469482422|0.00548553466796875|142.03423166275024
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|34| do|-16.485069274902344|-65.60221862792969|-49.117149353027344|-16.452312469482422|0.032756805419921875|141.72530889511108
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|35|ork|-16.457416534423828|-54.092987060546875|-37.63557052612305|-16.452312469482422|0.00510406494140625|140.86881232261658
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|36|nob|-16.45745086669922|-53.99712371826172|-37.5396728515625|-16.452312469482422|0.005138397216796875|140.88175868988037
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|37|,|-16.459030151367188|-53.964229583740234|-37.50519943237305|-16.452312469482422|0.006717681884765625|141.28680181503296
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|38| noticing|-18.30038070678711|-51.856178283691406|-33.5557975769043|-16.452312469482422|1.8480682373046875|141.29111099243164
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|39| something|-16.457639694213867|-46.977294921875|-30.519655227661133|-16.452312469482422|0.0053272247314453125|141.70906281471252
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|40| odd|-16.509490966796875|-41.216129302978516|-24.70663833618164|-16.452312469482422|0.057178497314453125|141.48017001152039
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|41| about|-16.460954666137695|-41.625179290771484|-25.16422462463379|-16.452312469482422|0.008642196655273438|141.9864044189453
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|42| it|-16.45749282836914|-39.80581283569336|-23.34832000732422|-16.452312469482422|0.00518035888671875|141.18461155891418
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|43|.|-16.457504272460938|-38.79267883300781|-22.335174560546875|-16.452312469482422|0.005191802978515625|140.73075675964355
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|44| He|-16.457645416259766|-38.680259704589844|-22.222614288330078|-16.452312469482422|0.00533294677734375|141.33093070983887
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|45| made|-16.458208084106445|-37.172950744628906|-20.71474266052246|-16.452312469482422|0.0058956146240234375|141.09126615524292
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|46| a|-16.45751190185547|-31.033447265625|-14.575934410095215|-16.452312469482422|0.005199432373046875|141.75239849090576
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|47| note|-18.522356033325195|-30.748708724975586|-12.22635269165039|-16.452312469482422|2.0700435638427734|141.71163415908813
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|48| to|-16.457429885864258|-30.126026153564453|-13.668596267700195|-16.452312469482422|0.0051174163818359375|141.02784752845764
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|49| check|-16.350582122802734|-23.107629776000977|-6.757047653198242|-16.452312469482422|-0.1017303466796875|141.52911186218262
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|50| it|-16.679363250732422|-25.304378509521484|-8.625016212463379|-16.452312469482422|0.22705078125|141.35184526443481
Qwen/Qwen3-1.7B|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely. He then went to the kitchen, where he found a small, unmarked box on the|51| more|-24.690330505371094|-24.690330505371094|2.9802322387695312e-08|-16.452312469482422|8.238018035888672|141.26969289779663
