model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|10| the|-13.844467163085938|-85.58509826660156|-71.74063110351562|-13.715328216552734|0.12913894653320312
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|11| mountains|-14.371177673339844|-81.7597427368164|-67.38856506347656|-13.715328216552734|0.6558494567871094
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|12|.|-13.712287902832031|-79.01231384277344|-65.3000259399414|-13.715328216552734|-0.003040313720703125
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|13| She|-13.715576171875|-78.1992416381836|-64.4836654663086|-13.715328216552734|0.000247955322265625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|14| packed|-13.713905334472656|-77.94217681884766|-64.228271484375|-13.715328216552734|-0.001422882080078125
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|15| her|-13.819282531738281|-76.2930679321289|-62.473785400390625|-13.715328216552734|0.10395431518554688
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|16| tent|-13.943809509277344|-75.65143585205078|-61.70762634277344|-13.715328216552734|0.22848129272460938
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|17|,|-13.71152114868164|-70.00099182128906|-56.28947067260742|-13.715328216552734|-0.00380706787109375
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|18| hiking|-13.716575622558594|-69.93568420410156|-56.21910858154297|-13.715328216552734|0.001247406005859375
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|19| boots|-13.73574447631836|-66.7686767578125|-53.03293228149414|-13.715328216552734|0.020416259765625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|20|,|-13.712413787841797|-66.93856048583984|-53.22614669799805|-13.715328216552734|-0.0029144287109375
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|21| a|-13.715030670166016|-66.9300308227539|-53.21500015258789|-13.715328216552734|-0.00029754638671875
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|22| warm|-13.759719848632812|-60.25321578979492|-46.49349594116211|-13.715328216552734|0.044391632080078125
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|23| jacket|-13.806472778320312|-55.93513488769531|-42.128662109375|-13.715328216552734|0.09114456176757812
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|24|,|-13.712360382080078|-55.53759765625|-41.82523727416992|-13.715328216552734|-0.00296783447265625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|25| and|-13.712638854980469|-55.47264099121094|-41.76000213623047|-13.715328216552734|-0.002689361572265625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|26| food|-13.721973419189453|-51.823341369628906|-38.10136795043945|-13.715328216552734|0.00664520263671875
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|27| for|-13.712646484375|-49.77406692504883|-36.06142044067383|-13.715328216552734|-0.002681732177734375
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|28| the|-13.715648651123047|-49.093441009521484|-35.37779235839844|-13.715328216552734|0.0003204345703125
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|29| journey|-13.657341003417969|-46.24482727050781|-32.587486267089844|-13.715328216552734|-0.057987213134765625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|30|.|-13.71238899230957|-44.71339797973633|-31.001008987426758|-13.715328216552734|-0.0029392242431640625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|31| When|-13.359975814819336|-42.319156646728516|-28.95918083190918|-13.715328216552734|-0.35535240173339844
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|32| she|-13.791913986206055|-39.97863006591797|-26.186716079711914|-13.715328216552734|0.07658576965332031
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|33| reached|-13.727640151977539|-39.98729705810547|-26.25965690612793|-13.715328216552734|0.012311935424804688
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|34| the|-13.71263313293457|-37.247047424316406|-23.534414291381836|-13.715328216552734|-0.0026950836181640625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|35| mountain|-13.715896606445312|-37.1948356628418|-23.478939056396484|-13.715328216552734|0.000568389892578125
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|36| top|-13.84714126586914|-34.701175689697266|-20.854034423828125|-13.715328216552734|0.13181304931640625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|37|,|-13.712421417236328|-33.02191925048828|-19.309497833251953|-13.715328216552734|-0.00290679931640625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|38| the|-13.712444305419922|-32.98079299926758|-19.268348693847656|-13.715328216552734|-0.0028839111328125
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|39| view|-13.766284942626953|-30.403980255126953|-16.6376953125|-13.715328216552734|0.05095672607421875
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|40| was|-13.716716766357422|-28.669828414916992|-14.95311164855957|-13.715328216552734|0.0013885498046875
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|41| breathtaking|-13.726741790771484|-28.351905822753906|-14.625164031982422|-13.715328216552734|0.01141357421875
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|42|,|-13.713383674621582|-28.341217041015625|-14.627833366394043|-13.715328216552734|-0.0019445419311523438
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|43| and|-13.816048622131348|-25.57692527770996|-11.760876655578613|-13.715328216552734|0.10072040557861328
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|44| Chang|-13.995819091796875|-16.36119270324707|-2.365373134613037|-13.715328216552734|0.2804908752441406
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|45| felt|-13.716442108154297|-15.170513153076172|-1.4540709257125854|-13.715328216552734|0.0011138916015625
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|46| a|-13.713530540466309|-14.674991607666016|-0.9614610075950623|-13.715328216552734|-0.0017976760864257812
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|47| sense|-13.864707946777344|-14.05145263671875|-0.18674473464488983|-13.715328216552734|0.14937973022460938
meta-llama/Llama-3.2-1B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment and peace. She sat down on a rock, took a deep breath, and began to write|48| of|-13.712508201599121|-13.712508201599121|2.1024607121944427e-07|-13.715328216552734|-0.0028200149536132812
