model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA|time
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|12| the|-10.717948913574219|-99.22696685791016|-88.50901794433594|-10.661109924316406|0.0568389892578125|136.9884488582611
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|13| weather|-10.667457580566406|-98.51673126220703|-87.84927368164062|-10.661109924316406|0.00634765625|136.83355331420898
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|14| forecast|-11.06829833984375|-96.6955795288086|-85.62728118896484|-10.661109924316406|0.40718841552734375|137.786395072937
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|15| to|-10.661666870117188|-97.14917755126953|-86.48751068115234|-10.661109924316406|0.00055694580078125|136.81383442878723
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|16| see|-10.662124633789062|-90.28880310058594|-79.62667846679688|-10.661109924316406|0.00101470947265625|136.69117188453674
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|17| if|-10.714569091796875|-90.21884155273438|-79.5042724609375|-10.661109924316406|0.05345916748046875|137.52804374694824
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|18| it|-10.660438537597656|-90.14417266845703|-79.48373413085938|-10.661109924316406|-0.00067138671875|136.7111475467682
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|19| would|-10.6649169921875|-89.96461486816406|-79.29969787597656|-10.661109924316406|0.00380706787109375|137.8592495918274
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|20| be|-10.726615905761719|-89.2509765625|-78.52436065673828|-10.661109924316406|0.0655059814453125|137.07034945487976
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|21| windy|-11.521697998046875|-84.16838073730469|-72.64668273925781|-10.661109924316406|0.8605880737304688|137.26089334487915
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|22|,|-11.246673583984375|-79.18470764160156|-67.93803405761719|-10.661109924316406|0.5855636596679688|137.25456261634827
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|23| since|-11.007816314697266|-70.5176773071289|-59.50986099243164|-10.661109924316406|0.3467063903808594|136.98524165153503
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|24| the|-10.66415023803711|-70.75982666015625|-60.09567642211914|-10.661109924316406|0.003040313720703125|137.1437225341797
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|25| previous|-10.691570281982422|-66.48667907714844|-55.795108795166016|-10.661109924316406|0.030460357666015625|136.69455981254578
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|26| days|-11.190799713134766|-57.63865280151367|-46.447853088378906|-10.661109924316406|0.5296897888183594|136.8250699043274
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|27| the|-11.38625717163086|-55.541954040527344|-44.155696868896484|-10.661109924316406|0.7251472473144531|137.02443981170654
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|28| weather|-11.196369171142578|-50.941226959228516|-39.74485778808594|-10.661109924316406|0.5352592468261719|136.58031034469604
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|29| had|-10.653675079345703|-51.4165153503418|-40.762840270996094|-10.661109924316406|-0.007434844970703125|137.61854243278503
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|30| been|-10.660533905029297|-50.45220947265625|-39.79167556762695|-10.661109924316406|-0.000576019287109375|136.97091150283813
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|31| calm|-11.770427703857422|-48.43728256225586|-36.66685485839844|-10.661109924316406|1.1093177795410156|136.723628282547
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|32|.|-10.660392761230469|-47.689945220947266|-37.0295524597168|-10.661109924316406|-0.0007171630859375|136.71177911758423
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|33| He|-10.66080093383789|-47.37845993041992|-36.71765899658203|-10.661109924316406|-0.000308990478515625|136.83169174194336
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|34| quickly|-11.196208953857422|-45.963748931884766|-34.767539978027344|-10.661109924316406|0.5350990295410156|136.80268788337708
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|35| grabbed|-10.853246688842773|-37.38576889038086|-26.532522201538086|-10.661109924316406|0.1921367645263672|136.9663097858429
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|36| his|-10.657085418701172|-35.84519958496094|-25.188114166259766|-10.661109924316406|-0.004024505615234375|136.92356514930725
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|37| equipment|-10.664453506469727|-29.566444396972656|-18.90199089050293|-10.661109924316406|0.0033435821533203125|137.4561882019043
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|38| and|-10.660125732421875|-30.129270553588867|-19.469144821166992|-10.661109924316406|-0.00098419189453125|136.9564723968506
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|39| headed|-11.729476928710938|-27.82876205444336|-16.099285125732422|-10.661109924316406|1.0683670043945312|136.48066186904907
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|40| to|-10.56119441986084|-25.990787506103516|-15.429593086242676|-10.661109924316406|-0.0999155044555664|136.7626874446869
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|41| the|-10.660117149353027|-24.714935302734375|-14.054818153381348|-10.661109924316406|-0.0009927749633789062|136.4853892326355
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|42| beach|-10.799995422363281|-24.699831008911133|-13.899835586547852|-10.661109924316406|0.138885498046875|137.2659456729889
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|43|,|-10.662357330322266|-24.472335815429688|-13.809978485107422|-10.661109924316406|0.001247406005859375|136.78607964515686
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|44| hoping|-11.200006484985352|-21.155101776123047|-9.955095291137695|-10.661109924316406|0.5388965606689453|137.3049075603485
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|45| the|-10.660432815551758|-16.225330352783203|-5.5648980140686035|-10.661109924316406|-0.0006771087646484375|137.00071549415588
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|46| weather|-11.996482849121094|-12.091568946838379|-0.09508639574050903|-10.661109924316406|1.3353729248046875|136.3454451560974
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|47| would|-10.677718162536621|-10.677718162536621|-2.123415470123291e-07|-10.661109924316406|0.016608238220214844|136.91892552375793
