model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA|time
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|10| He|-10.671905517578125|-106.19318389892578|-95.52127838134766|-10.664995193481445|0.0069103240966796875|278.11369156837463
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|11| checked|-11.292526245117188|-105.39395141601562|-94.10142517089844|-10.664995193481445|0.6275310516357422|278.8518908023834
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|12| the|-10.722145080566406|-99.22289276123047|-88.50074768066406|-10.664995193481445|0.05714988708496094|278.7363073825836
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|13| weather|-10.672111511230469|-98.51152038574219|-87.83940887451172|-10.664995193481445|0.0071163177490234375|279.84901309013367
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|14| forecast|-11.071998596191406|-96.70026397705078|-85.62826538085938|-10.664995193481445|0.40700340270996094|277.7378923892975
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|15| to|-10.666412353515625|-97.14466857910156|-86.47825622558594|-10.664995193481445|0.0014171600341796875|278.0870394706726
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|16| see|-10.666976928710938|-90.28231811523438|-79.61534118652344|-10.664995193481445|0.0019817352294921875|278.04765009880066
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|17| if|-10.719161987304688|-90.21224212646484|-79.49308013916016|-10.664995193481445|0.05416679382324219|278.137659072876
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|18| it|-10.665214538574219|-90.13764953613281|-79.4724349975586|-10.664995193481445|0.0002193450927734375|277.8765604496002
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|19| would|-10.669601440429688|-89.95845031738281|-79.28884887695312|-10.664995193481445|0.0046062469482421875|277.9217987060547
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|20| be|-10.729576110839844|-89.24461364746094|-78.5150375366211|-10.664995193481445|0.06458091735839844|279.5354347229004
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|21| windy|-11.523246765136719|-84.17285919189453|-72.64961242675781|-10.664995193481445|0.8582515716552734|278.5114164352417
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|22|,|-11.249153137207031|-79.18872833251953|-67.9395751953125|-10.664995193481445|0.5841579437255859|278.3369541168213
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|23| since|-11.013134002685547|-70.5160140991211|-59.50288009643555|-10.664995193481445|0.34813880920410156|280.0562422275543
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|24| the|-10.668769836425781|-70.75567626953125|-60.08690643310547|-10.664995193481445|0.0037746429443359375|277.888530254364
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|25| previous|-10.697185516357422|-66.4842300415039|-55.787044525146484|-10.664995193481445|0.03219032287597656|277.4916808605194
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|26| days|-11.202003479003906|-57.6557731628418|-46.45376968383789|-10.664995193481445|0.5370082855224609|278.07770442962646
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|27| the|-11.391120910644531|-55.53580856323242|-44.14468765258789|-10.664995193481445|0.7261257171630859|279.3903772830963
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|28| weather|-11.199993133544922|-50.943119049072266|-39.743125915527344|-10.664995193481445|0.5349979400634766|278.13804745674133
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|29| had|-10.658863067626953|-51.420372009277344|-40.76150894165039|-10.664995193481445|-0.0061321258544921875|278.2492961883545
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|30| been|-10.665302276611328|-50.45158386230469|-39.78628158569336|-10.664995193481445|0.0003070831298828125|278.8093807697296
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|31| calm|-11.77608871459961|-48.441551208496094|-36.665462493896484|-10.664995193481445|1.111093521118164|278.12979340553284
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|32|.|-10.665164947509766|-47.69002914428711|-37.024864196777344|-10.664995193481445|0.0001697540283203125|278.9825611114502
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|33| He|-10.665573120117188|-47.37928009033203|-36.713706970214844|-10.664995193481445|0.0005779266357421875|279.9778299331665
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|34| quickly|-11.198619842529297|-45.96749496459961|-34.76887512207031|-10.664995193481445|0.5336246490478516|278.54859733581543
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|35| grabbed|-10.854145050048828|-37.386905670166016|-26.532760620117188|-10.664995193481445|0.1891498565673828|279.51840353012085
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|36| his|-10.661775588989258|-35.84348678588867|-25.181711196899414|-10.664995193481445|-0.0032196044921875|280.47017431259155
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|37| equipment|-10.664718627929688|-29.56886863708496|-18.904150009155273|-10.664995193481445|-0.0002765655517578125|279.1178786754608
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|38| and|-10.664894104003906|-30.133901596069336|-19.46900749206543|-10.664995193481445|-0.0001010894775390625|279.3721647262573
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|39| headed|-11.737810134887695|-27.83904457092285|-16.101234436035156|-10.664995193481445|1.07281494140625|279.7811863422394
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|40| to|-10.565733909606934|-25.997377395629883|-15.43164348602295|-10.664995193481445|-0.09926128387451172|279.9044659137726
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|41| the|-10.664889335632324|-24.722349166870117|-14.057459831237793|-10.664995193481445|-0.00010585784912109375|278.4650037288666
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|42| beach|-10.805158615112305|-24.707090377807617|-13.901931762695312|-10.664995193481445|0.14016342163085938|279.2053050994873
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|43|,|-10.667145729064941|-24.479406356811523|-13.812260627746582|-10.664995193481445|0.0021505355834960938|278.74061465263367
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|44| hoping|-11.204887390136719|-21.16245460510254|-9.95756721496582|-10.664995193481445|0.5398921966552734|277.5480012893677
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|45| the|-10.665203094482422|-16.22597885131836|-5.5607757568359375|-10.664995193481445|0.0002079010009765625|279.0097131729126
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|46| weather|-11.999105453491211|-12.094108581542969|-0.09500277042388916|-10.664995193481445|1.3341102600097656|277.7311432361603
Qwen/Qwen3-1.7B|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.  He arrived at the beach and saw that the water was calm.  He started|47| would|-10.68245792388916|-10.68245792388916|-9.499490261077881e-08|-10.664995193481445|0.017462730407714844|279.0899484157562
