model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA|time
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|16| see|-37.434051513671875|-119.40179443359375|-81.96774291992188|-34.34308624267578|3.0909652709960938|20.51911187171936
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|17| if|-37.44078826904297|-118.46248626708984|-81.02169799804688|-34.34308624267578|3.0977020263671875|20.37298822402954
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|18| it|-37.44591522216797|-117.984130859375|-80.53821563720703|-34.34308624267578|3.1028289794921875|20.22743797302246
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|19| would|-37.47692108154297|-116.1803970336914|-78.70347595214844|-34.34308624267578|3.1338348388671875|20.56682801246643
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|20| be|-37.448890686035156|-113.42437744140625|-75.9754867553711|-34.34308624267578|3.105804443359375|20.38614583015442
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|21| wind|-37.639556884765625|-112.28343200683594|-74.64387512207031|-34.34308624267578|3.2964706420898438|20.372031688690186
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|22|y|-37.43517303466797|-108.32244873046875|-70.88727569580078|-34.34308624267578|3.0920867919921875|20.225887537002563
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|23|,|-37.12370300292969|-107.10918426513672|-69.98548126220703|-34.34308624267578|2.7806167602539062|20.528265953063965
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|24| since|-37.7362060546875|-102.57701873779297|-64.84081268310547|-34.34308624267578|3.3931198120117188|20.524626970291138
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|25| the|-37.530277252197266|-98.99353790283203|-61.463260650634766|-34.34308624267578|3.1871910095214844|20.35741949081421
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|26| previous|-37.665584564208984|-97.71490478515625|-60.049320220947266|-34.34308624267578|3.322498321533203|20.429200649261475
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|27| days|-37.30068588256836|-85.78173065185547|-48.48104476928711|-34.34308624267578|2.957599639892578|20.284741640090942
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|28| the|-37.49592590332031|-86.53280639648438|-49.03688049316406|-34.34308624267578|3.1528396606445312|20.470465421676636
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|29| weather|-37.62989044189453|-80.5841293334961|-42.95423889160156|-34.34308624267578|3.28680419921875|20.42622399330139
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|30| had|-37.38644027709961|-79.53684997558594|-42.15040969848633|-34.34308624267578|3.043354034423828|20.43521499633789
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|31| been|-37.46144485473633|-78.26512908935547|-40.80368423461914|-34.34308624267578|3.118358612060547|20.279075145721436
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|32| calm|-37.36671447753906|-73.4139404296875|-36.04722595214844|-34.34308624267578|3.0236282348632812|20.464585304260254
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|33|.|-37.43363571166992|-72.64443969726562|-35.2108039855957|-34.34308624267578|3.0905494689941406|20.409096240997314
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|34| He|-37.43710708618164|-72.0890884399414|-34.651981353759766|-34.34308624267578|3.0940208435058594|20.587254285812378
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|35| quickly|-37.39726257324219|-69.50164031982422|-32.10437774658203|-34.34308624267578|3.0541763305664062|20.453092336654663
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|36| grabbed|-37.32240295410156|-62.96984100341797|-25.64743995666504|-34.34308624267578|2.9793167114257812|20.675363302230835
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|37| his|-37.46047592163086|-61.123348236083984|-23.662872314453125|-34.34308624267578|3.117389678955078|20.55567693710327
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|38| equipment|-37.635101318359375|-55.0916633605957|-17.456562042236328|-34.34308624267578|3.2920150756835938|20.386353492736816
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|39| and|-37.434139251708984|-53.680458068847656|-16.246318817138672|-34.34308624267578|3.091053009033203|20.584126710891724
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|40| headed|-37.48658752441406|-53.240962982177734|-15.754376411437988|-34.34308624267578|3.1435012817382812|20.61286211013794
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|41| to|-37.734580993652344|-51.616859436035156|-13.882277488708496|-34.34308624267578|3.3914947509765625|20.524969339370728
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|42| the|-37.432796478271484|-50.43451690673828|-13.001720428466797|-34.34308624267578|3.089710235595703|20.64169144630432
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|43| beach|-37.45317077636719|-49.31136703491211|-11.858194351196289|-34.34308624267578|3.1100845336914062|20.419970273971558
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|44|,|-37.43132781982422|-48.662803649902344|-11.231475830078125|-34.34308624267578|3.0882415771484375|20.71516990661621
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|45| hoping|-37.59235382080078|-46.343109130859375|-8.750755310058594|-34.34308624267578|3.249267578125|20.379836559295654
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|46| the|-37.485755920410156|-43.65825653076172|-6.172502040863037|-34.34308624267578|3.142669677734375|20.41590166091919
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|47| weather|-39.54130172729492|-40.332130432128906|-0.7908269166946411|-34.34308624267578|5.198215484619141|20.692779064178467
openai-community/gpt2|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| not be bad.NEWLINENEWLINENEWLINEAfter checking the weather, he decided to go to the nearest pool|48| would|-37.99656677246094|-37.99656677246094|-1.1920928955078125e-06|-34.34308624267578|3.6534805297851562|20.337215900421143
