model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|10|'s|-10.743606567382812|-111.71024322509766|-100.96663665771484|-10.961355209350586|-0.21774864196777344
model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|11| Cass|-10.958786010742188|-110.54705047607422|-99.58826446533203|-10.961355209350586|-0.0025691986083984375
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|12|ini|-10.958770751953125|-106.1677474975586|-95.20897674560547|-10.961355209350586|-0.0025844573974609375
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|13| space|-10.923515319824219|-106.02666473388672|-95.1031494140625|-10.961355209350586|-0.03783988952636719
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|14| probe|-10.698265075683594|-100.78605651855469|-90.0877914428711|-10.961355209350586|-0.2630901336669922
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|15| was|-10.958236694335938|-100.84577941894531|-89.88754272460938|-10.961355209350586|-0.0031185150146484375
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|16| launched|-10.9034423828125|-99.21186065673828|-88.30841827392578|-10.961355209350586|-0.05791282653808594
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|17| to|-10.958694458007812|-99.20842742919922|-88.2497329711914|-10.961355209350586|-0.0026607513427734375
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|18| explore|-10.9696044921875|-97.30973815917969|-86.34013366699219|-10.961355209350586|0.008249282836914062
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|19| Saturn|-10.958877563476562|-97.47230529785156|-86.513427734375|-10.961355209350586|-0.0024776458740234375
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|20|.|-10.90679931640625|-97.20779418945312|-86.30099487304688|-10.961355209350586|-0.05455589294433594
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|21| It|-10.957481384277344|-95.45258331298828|-84.49510192871094|-10.961355209350586|-0.0038738250732421875
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|22| was|-10.940666198730469|-93.26797485351562|-82.32730865478516|-10.961355209350586|-0.020689010620117188
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|23| active|-10.817474365234375|-89.7328872680664|-78.91541290283203|-10.961355209350586|-0.14388084411621094
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|24| for|-10.957687377929688|-81.50997161865234|-70.55228424072266|-10.961355209350586|-0.0036678314208984375
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|25| twenty|-10.998085021972656|-78.376708984375|-67.37862396240234|-10.961355209350586|0.03672981262207031
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|26| years|-10.962684631347656|-75.57156372070312|-64.60887908935547|-10.961355209350586|0.0013294219970703125
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|27|,|-10.809734344482422|-74.72541809082031|-63.91568374633789|-10.961355209350586|-0.15162086486816406
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|28| spending|-10.657184600830078|-68.38459777832031|-57.727413177490234|-10.961355209350586|-0.3041706085205078
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|29| it|-10.930347442626953|-67.6368408203125|-56.70649337768555|-10.961355209350586|-0.031007766723632812
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|30|'s|-11.03481674194336|-59.652130126953125|-48.617313385009766|-10.961355209350586|0.07346153259277344
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|31| last|-11.386661529541016|-53.12636184692383|-41.73970031738281|-10.961355209350586|0.4253063201904297
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|32| |-10.958412170410156|-53.35594177246094|-42.39752960205078|-10.961355209350586|-0.0029430389404296875
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|33|13|-10.823989868164062|-46.62765884399414|-35.80366897583008|-10.961355209350586|-0.13736534118652344
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|34| years|-10.955581665039062|-43.75448989868164|-32.79890823364258|-10.961355209350586|-0.0057735443115234375
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|35| orbit|-10.95840072631836|-43.428741455078125|-32.470340728759766|-10.961355209350586|-0.0029544830322265625
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|36|ing|-10.95890998840332|-41.694766998291016|-30.735857009887695|-10.961355209350586|-0.002445220947265625
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|37| Saturn|-10.955867767333984|-41.627723693847656|-30.671855926513672|-10.961355209350586|-0.0054874420166015625
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|38|."|-12.865190505981445|-40.3952751159668|-27.53008460998535|-10.961355209350586|1.9038352966308594
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|39| Question|-11.962589263916016|-37.92938995361328|-25.966800689697266|-10.961355209350586|1.0012340545654297
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|40|:|-10.960092544555664|-33.96005630493164|-22.999963760375977|-10.961355209350586|-0.001262664794921875
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|41| "|-12.189018249511719|-33.95471954345703|-21.765701293945312|-10.961355209350586|1.2276630401611328
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|42|When|-11.688478469848633|-30.07258415222168|-18.384105682373047|-10.961355209350586|0.7271232604980469
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|43| was|-11.007426261901855|-25.7009220123291|-14.693495750427246|-10.961355209350586|0.04607105255126953
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|44| the|-11.21127700805664|-22.669782638549805|-11.458505630493164|-10.961355209350586|0.2499217987060547
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|45| Cass|-10.99021053314209|-23.42099952697754|-12.43078899383545|-10.961355209350586|0.028855323791503906
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|46|ini|-11.073580741882324|-22.80478286743164|-11.731202125549316|-10.961355209350586|0.11222553253173828
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|47| launched|-10.877945899963379|-19.134033203125|-8.256087303161621|-10.961355209350586|-0.08340930938720703
allenai/OLMo-2-0425-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?|  "  - A) 1997  - B) 2007  - C)|48|?|-14.490546226501465|-14.490546226501465|4.3213367462158203e-07|-10.961355209350586|3.529191017150879
