model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|10| every|-38.999427795410156|-133.11500549316406|-94.1155776977539|-16.362857818603516|22.63656997680664
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|11| clue|-39.42762756347656|-129.1248016357422|-89.69717407226562|-16.362857818603516|23.064769744873047
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|12|.|-38.74298858642578|-123.5710220336914|-84.82803344726562|-16.362857818603516|22.380130767822266
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|13| The|-38.810462951660156|-120.92962646484375|-82.1191635131836|-16.362857818603516|22.44760513305664
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|14| information|-38.745147705078125|-113.31233978271484|-74.56719207763672|-16.362857818603516|22.38228988647461
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|15| was|-38.74382019042969|-112.43984985351562|-73.69602966308594|-16.362857818603516|22.380962371826172
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|16| sparse|-38.93883514404297|-107.6944808959961|-68.75564575195312|-16.362857818603516|22.575977325439453
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|17|,|-38.74444580078125|-106.6698226928711|-67.92537689208984|-16.362857818603516|22.381587982177734
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|18| but|-38.74827575683594|-106.13570404052734|-67.3874282836914|-16.362857818603516|22.385417938232422
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|19| he|-38.74333953857422|-105.72249603271484|-66.97915649414062|-16.362857818603516|22.380481719970703
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|20| believed|-38.39213562011719|-98.6720962524414|-60.27996063232422|-16.362857818603516|22.029277801513672
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|21| the|-38.71344757080078|-96.83389282226562|-58.120445251464844|-16.362857818603516|22.350589752197266
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|22| clues|-38.79962921142578|-93.61824035644531|-54.81861114501953|-16.362857818603516|22.436771392822266
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|23| would|-38.702030181884766|-90.65736389160156|-51.9553337097168|-16.362857818603516|22.33917236328125
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|24| lead|-38.721656799316406|-89.35083770751953|-50.629180908203125|-16.362857818603516|22.35879898071289
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|25| him|-38.74114227294922|-88.80382537841797|-50.06268310546875|-16.362857818603516|22.378284454345703
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|26| to|-38.74032211303711|-88.5584716796875|-49.81814956665039|-16.362857818603516|22.377464294433594
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|27| the|-38.74300003051758|-88.36531066894531|-49.622310638427734|-16.362857818603516|22.380142211914062
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|28| truth|-39.612308502197266|-85.95559692382812|-46.34328842163086|-16.362857818603516|23.24945068359375
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|29|.|-38.73374557495117|-86.31755828857422|-47.58381271362305|-16.362857818603516|22.370887756347656
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|30| He|-38.742977142333984|-85.46424865722656|-46.72127151489258|-16.362857818603516|22.38011932373047
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|31| looked|-38.56016540527344|-83.69224548339844|-45.132080078125|-16.362857818603516|22.197307586669922
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|32| at|-38.743927001953125|-81.11920166015625|-42.375274658203125|-16.362857818603516|22.38106918334961
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|33| the|-38.74837875366211|-80.74685668945312|-41.998477935791016|-16.362857818603516|22.385520935058594
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|34| do|-38.743961334228516|-80.56361389160156|-41.81965255737305|-16.362857818603516|22.381103515625
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|35|ork|-38.742977142333984|-72.1439208984375|-33.400943756103516|-16.362857818603516|22.38011932373047
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|36|nob|-38.74323654174805|-71.76018524169922|-33.01694869995117|-16.362857818603516|22.38037872314453
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|37|,|-38.74405288696289|-71.75655364990234|-33.01250076293945|-16.362857818603516|22.381195068359375
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|38| noticing|-39.030738830566406|-69.87593078613281|-30.845191955566406|-16.362857818603516|22.66788101196289
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|39| something|-38.74188995361328|-68.16950988769531|-29.42761993408203|-16.362857818603516|22.379032135009766
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|40| odd|-38.86689758300781|-60.833045959472656|-21.96614646911621|-16.362857818603516|22.504039764404297
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|41| about|-38.74308776855469|-60.23120880126953|-21.48811912536621|-16.362857818603516|22.380229949951172
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|42| it|-38.742637634277344|-58.19362258911133|-19.45098304748535|-16.362857818603516|22.379779815673828
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|43|.|-38.74319076538086|-57.37956619262695|-18.636375427246094|-16.362857818603516|22.380332946777344
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|44| He|-38.74348449707031|-56.88988494873047|-18.146398544311523|-16.362857818603516|22.380626678466797
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|45| made|-38.744476318359375|-54.38429260253906|-15.639814376831055|-16.362857818603516|22.38161849975586
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|46| a|-38.74348068237305|-47.79161834716797|-9.048138618469238|-16.362857818603516|22.38062286376953
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|47| note|-38.74559020996094|-47.664154052734375|-8.918564796447754|-16.362857818603516|22.382732391357422
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|48| to|-38.74296951293945|-46.762691497802734|-8.019721984863281|-16.362857818603516|22.380111694335938
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|49| check|-38.27581787109375|-42.928951263427734|-4.653132438659668|-16.362857818603516|21.912960052490234
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|50| it|-39.084556579589844|-44.491127014160156|-5.406569957733154|-16.362857818603516|22.721698760986328
allenai/OLMo-2-0425-1B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEHe then turned his attention to the photographs on the wall. The images were|51| more|-42.863773345947266|-42.863773345947266|8.940696716308594e-08|-16.362857818603516|26.50091552734375
