model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|10|'s|-9.583206176757812|-103.25016784667969|-93.66696166992188|-9.60601806640625|-0.0228118896484375
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|11| Cass|-9.592231750488281|-100.92094421386719|-91.3287124633789|-9.60601806640625|-0.01378631591796875
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|12|ini|-9.5872802734375|-97.95036315917969|-88.36308288574219|-9.60601806640625|-0.01873779296875
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|13| space|-9.68048095703125|-97.94725036621094|-88.26676940917969|-9.60601806640625|0.074462890625
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|14| probe|-10.195945739746094|-93.93773651123047|-83.74179077148438|-9.60601806640625|0.5899276733398438
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|15| was|-9.560203552246094|-93.69995880126953|-84.13975524902344|-9.60601806640625|-0.04581451416015625
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|16| launched|-10.183113098144531|-91.66407775878906|-81.48096466064453|-9.60601806640625|0.5770950317382812
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|17| to|-9.588653564453125|-91.0505599975586|-81.46190643310547|-9.60601806640625|-0.017364501953125
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|18| explore|-11.728553771972656|-89.76569366455078|-78.03713989257812|-9.60601806640625|2.1225357055664062
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|19| Saturn|-9.580833435058594|-87.93034362792969|-78.3495101928711|-9.60601806640625|-0.02518463134765625
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|20|.|-9.569999694824219|-87.34239959716797|-77.77239990234375|-9.60601806640625|-0.03601837158203125
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|21| It|-9.592018127441406|-85.19302368164062|-75.60100555419922|-9.60601806640625|-0.01399993896484375
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|22| was|-9.633148193359375|-82.1229476928711|-72.48979949951172|-9.60601806640625|0.027130126953125
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|23| active|-9.703262329101562|-78.99493408203125|-69.29167175292969|-9.60601806640625|0.0972442626953125
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|24| for|-9.581539154052734|-71.21495819091797|-61.633419036865234|-9.60601806640625|-0.024478912353515625
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|25| twenty|-9.938926696777344|-66.38019561767578|-56.44126892089844|-9.60601806640625|0.33290863037109375
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|26| years|-9.601150512695312|-65.05049896240234|-55.44934844970703|-9.60601806640625|-0.0048675537109375
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|27|,|-9.605167388916016|-64.45796203613281|-54.8527946472168|-9.60601806640625|-0.000850677490234375
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|28| spending|-9.50326919555664|-63.108055114746094|-53.60478591918945|-9.60601806640625|-0.10274887084960938
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|29| it|-9.593513488769531|-58.423065185546875|-48.829551696777344|-9.60601806640625|-0.01250457763671875
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|30|'s|-9.579761505126953|-50.37648010253906|-40.79671859741211|-9.60601806640625|-0.026256561279296875
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|31| last|-9.62445068359375|-47.927490234375|-38.30303955078125|-9.60601806640625|0.0184326171875
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|32| |-9.588153839111328|-45.46405792236328|-35.87590408325195|-9.60601806640625|-0.017864227294921875
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|33|13|-9.694046020507812|-38.41936492919922|-28.725318908691406|-9.60601806640625|0.0880279541015625
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|34| years|-9.58650016784668|-38.78813934326172|-29.20163917541504|-9.60601806640625|-0.019517898559570312
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|35| orbit|-9.587373733520508|-38.54804992675781|-28.960676193237305|-9.60601806640625|-0.018644332885742188
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|36|ing|-9.58613395690918|-37.54008865356445|-27.953954696655273|-9.60601806640625|-0.019884109497070312
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|37| Saturn|-9.58430290222168|-37.52034378051758|-27.9360408782959|-9.60601806640625|-0.021715164184570312
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|38|."|-9.741703033447266|-35.427703857421875|-25.68600082397461|-9.60601806640625|0.13568496704101562
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|39| Question|-12.42852783203125|-32.51910400390625|-20.090576171875|-9.60601806640625|2.822509765625
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|40|:|-9.587273597717285|-24.836593627929688|-15.249320030212402|-9.60601806640625|-0.018744468688964844
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|41| "|-9.899333000183105|-24.83639907836914|-14.937066078186035|-9.60601806640625|0.29331493377685547
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|42|When|-9.968562126159668|-21.47235870361328|-11.503796577453613|-9.60601806640625|0.36254405975341797
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|43| was|-9.59143352508545|-19.066083908081055|-9.474650382995605|-9.60601806640625|-0.014584541320800781
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|44| the|-9.640260696411133|-18.43810272216797|-8.797842025756836|-9.60601806640625|0.03424263000488281
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|45| Cass|-9.582983016967773|-17.367069244384766|-7.78408670425415|-9.60601806640625|-0.023035049438476562
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|46|ini|-9.56021499633789|-16.035091400146484|-6.4748759269714355|-9.60601806640625|-0.045803070068359375
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|47| launched|-9.513405799865723|-15.644296646118164|-6.130890846252441|-9.60601806640625|-0.09261226654052734
allenai/OLMo-2-0425-1B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| " is it the correct answer to the question "When was the Cassini space probe launched to explore|48|?|-13.656925201416016|-13.656925201416016|-2.9802322387695312e-08|-9.60601806640625|4.050907135009766
